15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.00216801879699619  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.004414100227600716  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.004414112054811417  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.001831842582842044  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.001831842582842044  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.003740068092667333  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.005646652523261016  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.00753630546560498  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.009387602400410221  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.001076326476860916  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01109970973072442  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01239528915383246  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01323358933143133  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.0137728911953966  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -4.218833128608835e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -4.218833128608835e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.00104167978425249  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.002098045608048686  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.00216801879699619  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01469189329761819  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01416603975087196  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -4.218833128608835e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -4.218833128608835e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -3.368255941873557e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -4.218833128608835e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01469189329761819  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   -3.368255941873557e-07  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.0139646230938034  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.0125280199868749  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.00814816988188507  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.00814816988188507  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01506890434388034  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.0139646230938034  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.01341218459886732  
15 9331  0.08131727983645297 0.08131727983645295 0  0 0 0   0.0125280199868749  
